objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
254901,False,56.171.43,1956,False,,,[],"[{'constituentID': 49020, 'role': 'Artist', 'name': 'Attributed to the manner of the Pig Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500076662', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q24937935', 'gender': ''}]",Greek and Roman Art,Pelike,Terracotta pelike (jar),"Greek, Attic",Classical,,,,Artist,Attributed to the manner of the,Pig Painter,,,Pig Painter,,,,,https://www.wikidata.org/wiki/Q24937935,http://vocab.getty.edu/page/ulan/500076662,ca. 480 BCE,-480,-480,Terracotta,"H. 12 3/16 in. (30.9 cm)
diameter of mouth  5 1/8 in. (13 cm)
diameter of foot  5 3/8 in. (13.7 cm)","[{'elementName': 'Other', 'elementDescription': 'diameter of foot', 'elementMeasurements': {'Diameter': 13.69}}, {'elementName': 'Other', 'elementDescription': 'diameter of mouth', 'elementMeasurements': {'Diameter': 13}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 30.91}}]","Fletcher Fund, 1956",,,,,,,,,,,,Vases,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254901,,https://www.wikidata.org/wiki/Q116405344,False,157
247316,False,06.1021.152,1906,True,https://images.metmuseum.org/CRDImages/gr/original/DP118140.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP118140.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP145987.jpg'],"[{'constituentID': 49020, 'role': 'Artist', 'name': 'Attributed to the Pig Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500076662', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q24937935', 'gender': ''}]",Greek and Roman Art,Column-krater,Terracotta column-krater (bowl for mixing wine and water),"Greek, Attic",Classical,,,,Artist,Attributed to the,Pig Painter,,,Pig Painter,,,,,https://www.wikidata.org/wiki/Q24937935,http://vocab.getty.edu/page/ulan/500076662,ca. 475–465 BCE,-475,-465,Terracotta,"H. 17 in. (43.2 cm)
diameter  13 11/16 in. (34.7 cm)","[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 34.7}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 43.21}}]","Rogers Fund, 1906",,,,,,,,,,,,Vases,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247316,"[{'term': 'Maenads', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q209599'}, {'term': 'Satyrs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379732', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q163709'}]",https://www.wikidata.org/wiki/Q116294117,False,171
254258,False,41.162.86,1941,True,https://images.metmuseum.org/CRDImages/gr/original/DP161850.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP161850.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP161851.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP104583.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP104982.jpg']","[{'constituentID': 49020, 'role': 'Artist', 'name': 'Attributed to the Pig Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500076662', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q24937935', 'gender': ''}]",Greek and Roman Art,Column-krater,Terracotta column-krater (bowl for mixing wine and water),"Greek, Attic",Classical,,,,Artist,Attributed to the,Pig Painter,,,Pig Painter,,,,,https://www.wikidata.org/wiki/Q24937935,http://vocab.getty.edu/page/ulan/500076662,ca. 475–465 BCE,-475,-465,Terracotta,H. 16 1/4 in. ( 41.3 cm); width  15 15/16 in. (40.5 cm),"[{'elementName': 'Other', 'elementDescription': 'width with handles', 'elementMeasurements': {'Width': 40.49}}, {'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 34.39}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 41.3, 'Width': 40.49}}]","Rogers Fund, 1941",,,,,,,,,,,,Vases,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254258,"[{'term': 'Boys', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247598', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3010'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Lyres', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300042114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q201129'}]",https://www.wikidata.org/wiki/Q116288729,False,684
254905,False,56.171.47,1956,False,,,[],"[{'constituentID': 49020, 'role': 'Artist', 'name': 'Attributed to the Pig Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500076662', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q24937935', 'gender': ''}]",Greek and Roman Art,Column-krater,Terracotta column-krater (bowl for mixing wine and water),"Greek, Attic",Classical,,,,Artist,Attributed to the,Pig Painter,,,Pig Painter,,,,,https://www.wikidata.org/wiki/Q24937935,http://vocab.getty.edu/page/ulan/500076662,ca. 480 BCE,-480,-480,Terracotta,Overall: 16 1/16 x 15 7/16in. (40.8 x 39.3cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 40.79, 'Width': 39.29}}]","Fletcher Fund, 1956",,,,,,,,,,,,Vases,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254905,,https://www.wikidata.org/wiki/Q116405357,False,157
254898,False,56.171.40,1956,False,,,[],"[{'constituentID': 49020, 'role': 'Artist', 'name': 'Attributed to the Pig Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500076662', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q24937935', 'gender': ''}]",Greek and Roman Art,Neck-amphora,Terracotta neck-amphora (jar),"Greek, Attic",Archaic,,,,Artist,Attributed to the,Pig Painter,,,Pig Painter,,,,,https://www.wikidata.org/wiki/Q24937935,http://vocab.getty.edu/page/ulan/500076662,ca. 490 BCE,-490,-490,Terracotta,"H. 24 in. (61 cm)
diameter of mouth  5 1/16 in. (12.8 cm)
diameter of foot  4 15/16 in. (12.5 cm)","[{'elementName': 'Other', 'elementDescription': 'diameter of mouth', 'elementMeasurements': {'Diameter': 12.8}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 60.96}}, {'elementName': 'Other', 'elementDescription': 'diameter of foot', 'elementMeasurements': {'Diameter': 12.5}}]","Fletcher Fund, 1956",,,,,,,,,,,,Vases,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/254898,,https://www.wikidata.org/wiki/Q116405337,False,157
555624,False,90.6.248,1890,False,,,[],,Egyptian Art,"Amulet, pig",Pig  Amulet,,Late Period,,,,,,,,,,,,,,,,522–343 B.C.,-522,-343,Faience,L. 1.9 cm (3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1.9}}]","Gift of James Douglas, 1890",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/555624,,https://www.wikidata.org/wiki/Q116430982,False,130
561223,False,O.C.2909,,False,,,[],,Egyptian Art,"Amulet, pig (?)",Pig Amulet ?,,Late Period,Dynasty 26–30,,,,,,,,,,,,,,,664–332 B.C.,-664,-343,Blue pottery,L. 1.3 cm (1/2 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1.2700025}}]","Gift of Joseph W. Drexel, 1889",From,,,,Egypt,"Upper Egypt, Thebes",,,,MMA excavations,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/561223,,https://www.wikidata.org/wiki/Q116438234,False,130
555327,False,15.3.523,1915,False,,,[],,Egyptian Art,"Amulet, pig",Pig amulet,,Late Period,Dynasty 26–30,,,,,,,,,,,,,,,664–332 B.C.,-664,-343,Blue faience,L. 2 cm (13/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 2}}]","Rogers Fund, 1915",From,,,,Egypt,Memphite Region,Lisht North,Cemetery,,MMA excavations,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/555327,,https://www.wikidata.org/wiki/Q116429689,False,130
555391,False,O.C.2908,,False,,,[],,Egyptian Art,"Amulet, pig",Pig Amulet,,Late Period,Dynasty 26–30,,,,,,,,,,,,,,,664–332 B.C.,-664,-343,White pottery,L. 1.1 cm (7/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1.1112522}}]","Gift of Joseph W. Drexel, 1889",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/555391,,https://www.wikidata.org/wiki/Q116430047,False,130
240421,False,74.51.833,1874,True,https://images.metmuseum.org/CRDImages/gr/original/DP101407.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101407.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP101852.jpg'],,Greek and Roman Art,Rattle in the form of a pig,Terracotta rattle in the form of a pig,Cypriot,Hellenistic,,,,,,,,,,,,,,,,3rd–2nd century BCE,-299,-100,Terracotta,"H.: 3 in. (7.6 cm)
Other: 4 5/8 in. (11.7 cm)","[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Length': 11.747523}}, {'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 7.620015}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/240421,"[{'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116296520,False,171
566860,False,21.6.68,1921,False,,,[],,Egyptian Art,"Amulet, pig",Sow Amulet,,Late Period,,,,,,,,,,,,,,,,522–343 B.C.,-522,-343,Pale blue faience,L. 1 cm (3/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1}}]","Gift of Lily S. Place, 1921",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/566860,,https://www.wikidata.org/wiki/Q116439897,False,130
566861,False,21.6.69,1921,False,,,[],,Egyptian Art,"Amulet, pig",Sow Amulet,,Late Period,,,,,,,,,,,,,,,,522–343 B.C.,-522,-343,Blue faience,L. 1.3 cm (1/2 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Length': 1.3}}]","Gift of Lily S. Place, 1921",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/566861,,https://www.wikidata.org/wiki/Q116439898,False,130
255289,False,69.57,1969,True,https://images.metmuseum.org/CRDImages/gr/original/DP1853.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP1853.jpg,[],,Greek and Roman Art,Vase in the form of a pig,Terracotta vase in the form of a pig,"Greek, probably Corinthian",Archaic,,,,,,,,,,,,,,,,6th century BCE,-599,-500,Terracotta,Overall: 2 1/8 x 1 11/16 x 3 3/4 in. (5.4 x 4.3 x 9.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 5.44, 'Length': 9.6, 'Width': 4.32}}]","Gift of J. J. Klejman, 1969",,,,,,,,,,,,Vases,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/255289,"[{'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116288019,False,171
247510,False,06.1092,1906,True,https://images.metmuseum.org/CRDImages/gr/original/DP249187.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP249187.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP20394.jpg'],,Greek and Roman Art,Statuette of a youth with pig,Bronze statuette of a youth carrying a pig,Etruscan,Classical,,,,,,,,,,,,,,,,early 5th century BCE,-499,-475,Bronze,H.: 3 3/8 x 4 3/8 in. (8.6 x 11.1 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 8.572517, 'Width': 11.112522}}]","Rogers Fund, 1906",,,,,,,,,,,,Bronzes,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247510,"[{'term': 'Male Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}, {'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116289993,False,170
250257,False,17.194.1893,1917,True,https://images.metmuseum.org/CRDImages/gr/original/DP2031.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP2031.jpg,[],,Greek and Roman Art,Rattle in the form of a pig,Terracotta rattle in the form of a pig,Roman,Mid-Imperial,,,,,,,,,,,,,,,,2nd century CE,100,199,"Terracotta, glass",H. 3 1/2 in. (8.9 cm); length  3 1/2 in. (8.9 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Length': 8.89}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 8.89}}]","Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Terracottas,,,2023-06-27T04:56:44.237Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/250257,"[{'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116288059,False,171
49381,False,2000.662.7a–l,2000,True,https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_027-1.jpg,https://images.metmuseum.org/CRDImages/as/web-large/LC-2000_662_7al_027-1.jpg,"['https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_037.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_038.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_039.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_040.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_041.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_042.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_043.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_044.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_045.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_046.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_047.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_048.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_025.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_026.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_027.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_028.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_013.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_014.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_015.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_016.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_009.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_010.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_011.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_012.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_005.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_006.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_007.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_008.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_001.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_002.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_003.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_004.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_021.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_022.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_023.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_024.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_033.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_034.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_035.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_036.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_029.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_030.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_031.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_032.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_017.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_018.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_019.jpg', 'https://images.metmuseum.org/CRDImages/as/original/LC-2000_662_7al_020.jpg']",,Asian Art,Figures,Set of twelve zodiac animals,China,Tang dynasty (618–907),,,,,,,,,,,,,,,,8th century,700,799,Earthenware with white slip,Each approx. H. 12 in. (30.5 cm); W. 4 in. (10.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 30.5, 'Width': 10.2}}]","Gift of Charlotte C. Weber, 2000",,,,,,,,,,,,Ceramics,,,2024-04-17T04:52:44.243Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/49381,"[{'term': 'Animals', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300249525', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q729'}, {'term': 'Zodiac', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300009937', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40540'}, {'term': 'Dragons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375726', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7559'}, {'term': 'Roosters', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300380127', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2216236'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Ox', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250282', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q473194'}, {'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}, {'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}, {'term': 'Goats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250122', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2934'}, {'term': 'Rats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250596', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26018'}, {'term': 'Snakes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250870', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2102'}, {'term': 'Rabbits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250218', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9394'}, {'term': 'Monkeys', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250028', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1367'}, {'term': 'Tigers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300249063', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q19939'}]",https://www.wikidata.org/wiki/Q116314015,False,207
253534,False,37.11.7,1937,False,,,[],,Greek and Roman Art,Scarab,Jasper scarab,Greek,Classical,,,,,,,,,,,,,,,,5th century BCE,-499,-400,"Jasper, green",H.: 11/16 in. (1.7 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 1.7}}]","Fletcher Fund, 1937",,,,,,,,,,,,Gems,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253534,,https://www.wikidata.org/wiki/Q116404529,False,157
