objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
42102,False,02.18.730a–l,1902,True,https://images.metmuseum.org/CRDImages/as/original/DT5058.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT5058.jpg,"['https://images.metmuseum.org/CRDImages/as/original/DP-18674-001.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-002.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-003.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-004.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-005.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-006.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-007.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-008.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-009.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-010.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-011.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-012.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-013.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-014.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-015.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-016.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-017.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-018.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-019.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-020.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-021.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-022.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-023.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-024.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-025.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-026.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-027.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-028.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-029.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-030.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-031.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-032.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-033.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-034.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-035.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-036.jpg', 'https://images.metmuseum.org/CRDImages/as/original/DP-18674-037.jpg']",,Asian Art,Zodiac symbols,Twelve animals of the Chinese zodiac,China,Qing dynasty (1644–1911),,,,,,,,,,,,,,,,18th–19th century,1700,1899,Jade (nephrite),Overall (each approx.): H. 2 1/4 in. (5.7 cm); W. 1 3/4 in. (4.4 cm),"[{'elementName': 'Overall', 'elementDescription': 'a, c,  i', 'elementMeasurements': {'Depth': 3.3338, 'Height': 5.5563, 'Width': 3.9688}}, {'elementName': 'Overall', 'elementDescription': 'k', 'elementMeasurements': {'Depth': 3.3338, 'Height': 5.9267, 'Width': 3.9688}}, {'elementName': 'Overall', 'elementDescription': 'g', 'elementMeasurements': {'Depth': 3.3338, 'Height': 5.715, 'Width': 4.1275}}, {'elementName': 'Overall', 'elementDescription': 'b', 'elementMeasurements': {'Depth': 3.3338, 'Height': 5.5563, 'Width': 4.1275}}, {'elementName': 'Overall', 'elementDescription': 'l', 'elementMeasurements': {'Height': 5.5563, 'Width': 4.1275}}, {'elementName': 'Overall', 'elementDescription': 'j', 'elementMeasurements': {'Depth': 3.0163, 'Height': 5.5563, 'Width': 3.9688}}, {'elementName': 'Overall', 'elementDescription': 'h', 'elementMeasurements': {'Depth': 3.3338, 'Height': 5.2388, 'Width': 4.1275}}, {'elementName': 'Overall', 'elementDescription': 'd, e, f', 'elementMeasurements': {'Depth': 3.3338, 'Height': 5.5563, 'Width': 4.445}}, {'elementName': 'Overall', 'elementDescription': 'each approx.', 'elementMeasurements': {'Height': 5.7150116, 'Width': 4.4450088}}]","Gift of Heber R. Bishop, 1902",,,,,,,,,,,,Jade,,,2024-04-17T04:52:44.243Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/42102,"[{'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}, {'term': 'Rats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250596', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26018'}, {'term': 'Tigers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300249063', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q19939'}, {'term': 'Monkeys', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250028', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1367'}, {'term': 'Ox', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250282', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q473194'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Snakes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250870', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2102'}, {'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}, {'term': 'Rabbits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250218', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9394'}, {'term': 'Roosters', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300380127', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2216236'}, {'term': 'Dragons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375726', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7559'}, {'term': 'Goats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250122', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2934'}, {'term': 'Animals', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300249525', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q729'}, {'term': 'Zodiac', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300009937', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40540'}]",,True,207
210196,False,41.190.443,1941,True,https://images.metmuseum.org/CRDImages/es/original/LC-41_190_443.jpg,https://images.metmuseum.org/CRDImages/es/web-large/LC-41_190_443.jpg,['https://images.metmuseum.org/CRDImages/es/original/cdi41-190-443.jpg'],,European Sculpture and Decorative Arts,Roundel,The Prodigal Seeks Work (one of eight scenes from the story of the Prodigal Son),,,,,,,,,,,,,,,,,,"1532, possibly some 19th century",1532,1532,"Colorless glass, vitreous paint and silver stain",Diameter: 10 in. (25.4 cm),"[{'elementName': 'Diameter', 'elementDescription': None, 'elementMeasurements': {'Diameter': 25.400051}}]","Bequest of George Blumenthal, 1941",,,,,,,,,,,,Glass-Stained,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/210196,"[{'term': 'Castles', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300006891', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q23413'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116401121,False,010
2373,False,"46.140.749a, b",1946,True,https://images.metmuseum.org/CRDImages/ad/original/176956.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/176956.jpg,[],"[{'constituentID': 1412, 'role': 'Maker', 'name': 'McKee and Brothers', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Dish,Figure Dish,American,,,,,Maker,,McKee and Brothers,1856–89,,McKee and Brothers,American,1856,1889,,,,1880–90,1880,1890,Pressed opaque white glass,3 3/4 x 4 1/4 x 5 1/2 in. (9.5 x 10.8 x 14 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 14, 'Height': 9.5, 'Width': 10.8}}]","Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/2373,"[{'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116371480,False,774
460243,False,1975.1.1105,1975,True,https://images.metmuseum.org/CRDImages/rl/original/DT3537.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3537.jpg,[],"[{'constituentID': 135979, 'role': 'Artist', 'name': 'workshop of Maestro Giorgio Andreoli', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500011429', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1346997', 'gender': ''}]",Robert Lehman Collection,Plate,Plate (piatto): The Prodigal Son among the swine,,,,,,Artist,workshop of,Maestro Giorgio Andreoli,"Italian (Gubbio), active first half of 16th century",,"Andreoli, Giorgio Maestro",Italian,1500,1550,,https://www.wikidata.org/wiki/Q1346997,http://vocab.getty.edu/page/ulan/500011429,1525,1525,1525,Maiolica (tin-glazed earthenware),"Diameter: 11 1/8 in. (28.3 cm)
Mount: 3 in. × 5 9/16 in. × 11 5/8 in. (7.6 × 14.1 × 29.5 cm)","[{'elementName': 'Diameter', 'elementDescription': None, 'elementMeasurements': {'Diameter': 28.3}}, {'elementName': 'Mount', 'elementDescription': None, 'elementMeasurements': {'Depth': 7.620015, 'Height': 14.128778, 'Width': 29.52756}}]","Robert Lehman Collection, 1975",,,,,,,,,,,,Ceramics-Pottery,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/460243,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116245551,False,950
472222,False,25.120.128,1925,True,https://images.metmuseum.org/CRDImages/cl/original/cdi25-120-128.jpg,https://images.metmuseum.org/CRDImages/cl/web-large/cdi25-120-128.jpg,[],,The Cloisters,Coat of arms,Coat of Arms,French,,,,,,,,,,,,,,,,,late 13th or early 14th century,1271,1335,Stone,Overall: 15 7/8 x 12 x 4 3/4 in. (40.3 x 30.5 x 12.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.065024, 'Height': 40.322582, 'Width': 30.4801}}]","The Cloisters Collection, 1925",,,,,,,,,,,,Sculpture-Architectural,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/472222,"[{'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}, {'term': 'Coat of Arms', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300126352', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q14659'}]",https://www.wikidata.org/wiki/Q116245830,False,003
545208,False,26.3.352,1926,True,https://images.metmuseum.org/CRDImages/eg/original/26.3.352_rp.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/26.3.352_rp.jpg,"['https://images.metmuseum.org/CRDImages/eg/original/26.3.352_lp.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/26.3.352_top.jpg']",,Egyptian Art,"Figurine, piglet",Piglet figurine,,Late Middle Kingdom,Dynasty 11–13,,,,,,,,,,,,,,,ca. 1700 B.C.,-1700,-1700,"Wood, paint",L. 4 × H. 2.5 × W. 1.3 cm (1 9/16 in. × 1 in. × 1/2 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 2.5, 'Length': 4, 'Width': 1.3}}]","Rogers Fund, 1926",From,,,,Egypt,"Upper Egypt, Thebes",Deir el-Bahri,Tomb of Iuy (MMA 61),On surface near tomb,"MMA excavations, 1923–24",,,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/545208,"[{'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}]",https://www.wikidata.org/wiki/Q116244871,False,109
437284,False,75.7.1,1875,True,https://images.metmuseum.org/CRDImages/ep/original/DP-24048-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24048-001.jpg,[],"[{'constituentID': 162247, 'role': 'Artist', 'name': 'Piero di Cosimo (Piero di Lorenzo di Piero d&#39;Antonio)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500007508', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q280851', 'gender': ''}]",European Paintings,Painting,The Return from the Hunt,,,,,,Artist,,Piero di Cosimo (Piero di Lorenzo di Piero d'Antonio),"Italian, Florence 1462–1522 Florence",,Piero di Cosimo (Piero di Lorenzo di Piero d'Antonio),Italian,1462,1522,,https://www.wikidata.org/wiki/Q280851,http://vocab.getty.edu/page/ulan/500007508,ca. 1494–1500,1494,1500,Tempera and oil on wood,27 3/4 x 66 1/2 in. (70.5 x 168.9 cm),"[{'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 71.913895, 'Width': 169.38658}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 70.5, 'Width': 168.9}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 15.875031, 'Height': 106.680214, 'Width': 205.74042}}]","Gift of Robert Gordon, 1875",,,,,,,,,,,,Paintings,,,2023-11-15T21:02:33.593Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437284,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}, {'term': 'Centaurs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379740', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q83203'}, {'term': 'Satyrs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379732', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q163709'}, {'term': 'Pigs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}, {'term': 'Boats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300178749', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q35872'}]",https://www.wikidata.org/wiki/Q3937360,False,613
